brand,product_name,format,serving_size_g,serving_count,volume_g,price_usd,discount_pct,serving_price,key_ingredient,channel,url,date_collected,purchase_type
Max Fit Wellness,"Mushroom Coffee (60 Servings) 10 Mushrooms (Lion’s Mane, Cordyceps, Turkey Tail & Other) Mixed With Gourmet Arabica Instant Immune Boosting Coffee for Focus & Gut Health Support",instant,,60,141.7,19.99,0.0,0.3332,cordyceps,amazon,https://www.amazon.com/dp/B0C8WGD562,2026-05-25,single
Max Fit Wellness,"Mushroom Coffee (60 Servings) 10 Mushrooms (Lion’s Mane, Cordyceps, Turkey Tail & Other) Mixed With Gourmet Arabica Instant Immune Boosting Coffee for Focus & Gut Health Support",instant,,60,141.7,18.99,5.0,0.3165,cordyceps,amazon,https://www.amazon.com/dp/B0C8WGD562,2026-05-25,subscription
Max Fit Wellness,"Immunity Mushroom Coffee (60 Servings) Mental Focus Plus Wellness Boost for Immune System Support - Chaga, Reishi & Vitamins C, D3, and Zinc, Mixed with Gourmet 100% Arabica Instant Coffee",instant,,60,141.7,19.99,0.0,0.3332,reishi,amazon,https://www.amazon.com/dp/B0CPYTVDMX,2026-05-25,single
Max Fit Wellness,"Immunity Mushroom Coffee (60 Servings) Mental Focus Plus Wellness Boost for Immune System Support - Chaga, Reishi & Vitamins C, D3, and Zinc, Mixed with Gourmet 100% Arabica Instant Coffee",instant,,60,141.7,18.99,5.0,0.3165,reishi,amazon,https://www.amazon.com/dp/B0CPYTVDMX,2026-05-25,subscription
Max Fit Wellness,"Skinny Instant Mushroom Coffee (60 Servings) Mental Focus Plus Diet Support - Turkey Tail, Maitake, Shiitake & Turmeric, Mixed With Gourmet 100% Arabica Medium Roast Instant Coffee",instant,,60,141.7,19.99,0.0,0.3332,,amazon,https://www.amazon.com/dp/B0DHSTZBTX,2026-05-25,single
Max Fit Wellness,"Skinny Instant Mushroom Coffee (60 Servings) Mental Focus Plus Diet Support - Turkey Tail, Maitake, Shiitake & Turmeric, Mixed With Gourmet 100% Arabica Medium Roast Instant Coffee",instant,,60,141.7,18.99,5.0,0.3165,,amazon,https://www.amazon.com/dp/B0DHSTZBTX,2026-05-25,subscription
Max Fit Wellness,"Instant Mushroom Coffee Dark Roast (60 Servings) With 10 Mushrooms (Lions Mane, Cordyceps, Turkey Tail & Other) Mixed With Gourmet 100% Arabica Instant Coffee for Focus & Gut Health Support",instant,,60,141.7,19.99,0.0,0.3332,cordyceps,amazon,https://www.amazon.com/dp/B0DFHPP2DC,2026-05-25,single
Max Fit Wellness,"Instant Mushroom Coffee Dark Roast (60 Servings) With 10 Mushrooms (Lions Mane, Cordyceps, Turkey Tail & Other) Mixed With Gourmet 100% Arabica Instant Coffee for Focus & Gut Health Support",instant,,60,141.7,18.99,5.0,0.3165,cordyceps,amazon,https://www.amazon.com/dp/B0DFHPP2DC,2026-05-25,subscription
