brand,product_name,format,serving_size_g,serving_count,volume_g,price_usd,discount_pct,serving_price,key_ingredient,channel,url,date_collected,purchase_type
YEGE,"Mushroom Coffee, Instant Mushroom Coffee with Cordyceps, Reishi, King Trumpet, Shiitake, Turkey Tail, Lions Mane for Energy, Focus, Positive Mood & Immune Support (30 Servings)",instant,,30,180.0,17.89,14,0.5963,reishi,amazon,https://www.amazon.com/dp/B0DJSKQRPM,2026-05-25,single
YEGE,"Mushroom Coffee, Instant Mushroom Coffee with Cordyceps, Reishi, King Trumpet, Shiitake, Turkey Tail, Lions Mane for Energy, Focus, Positive Mood & Immune Support (30 Servings)",instant,,30,180.0,17.89,14.0,0.5963,reishi,amazon,https://www.amazon.com/dp/B0DJSKQRPM,2026-05-25,subscription
YEGE,"Mushroom Coffee, Instant Mushroom Coffee with Cordyceps, Reishi, King Trumpet, Shiitake, Turkey Tail, Lions Mane for Energy, Focus, Positive Mood & Immune Support (30 Servings)-2Pcs",instant,,30,360.0,34.98,12,1.166,reishi,amazon,https://www.amazon.com/dp/B0GTV8G15R,2026-05-25,single
