brand;product_name;format;serving_size_g;serving_count;volume_g;price_usd;discount_pct;serving_price;key_ingredient;channel;url;date_collected;purchase_type
HabitONE;Mushroom Coffee Made in USA - 10 in 1 Blend - Great Taste - Smooth Energy - No Bloating with Lion’s Mane, Cordyceps, Reishi, Chaga - Adaptogens & Nootropics – 30 Servings;instant;;30;191.9;30.08;33;1.0027;mushroom blend;amazon;https://www.amazon.com/dp/B0FQP8H71L;24.05.2026;single
HabitONE;Mushroom Coffee Made in USA - 10 in 1 Blend - Great Taste - Smooth Energy - No Bloating with Lion’s Mane, Cordyceps, Reishi, Chaga - Adaptogens & Nootropics – 30 Servings;instant;;30;191.9;29.59;34;0.9863;mushroom blend;amazon;https://www.amazon.com/dp/B0FQP8H71L;24.05.2026;subscription
HabitONE;Collagen Protein Creamer for Coffee with Probiotics, Creatine & Coconut MCT Oil - Made in USA - Gut Health, Beauty & Recovery - 30 Servings;creamer;;30;246.1;22;18;0.7333;;amazon;https://www.amazon.com/dp/B0G7KGDPN8;24.05.2026;single
HabitONE;Collagen Protein Creamer for Coffee with Probiotics, Creatine & Coconut MCT Oil - Made in USA - Gut Health, Beauty & Recovery - 30 Servings;creamer;;30;246.1;19.99;26;0.6663;;amazon;https://www.amazon.com/dp/B0G7KGDPN8;24.05.2026;subscription
HabitONE;Magnesium Cocoa with Ashwagandha & Reishi - Adaptogens Blend - Zinc, L-Theanine, L-Glycine, Chamomile, Jujube & Cinnamon - Made in USA - 30 Servings;instant;;30;140.9;24.99;7;0.833;mushroom blend;amazon;https://www.amazon.com/dp/B0G49FLR22;24.05.2026;single
HabitONE;Magnesium Cocoa with Ashwagandha & Reishi - Adaptogens Blend - Zinc, L-Theanine, L-Glycine, Chamomile, Jujube & Cinnamon - Made in USA - 30 Servings;instant;;30;140.9;19.99;26;0.6663;mushroom blend;amazon;https://www.amazon.com/dp/B0G49FLR22;24.05.2026;subscription
