brand;product_name;format;serving_size_g;serving_count;volume_g;price_usd;discount_pct;serving_price;key_ingredient;channel;url;date_collected;purchase_type
Everyday Dose;Everyday Dose Premium Adaptogenic Mushroom Coffee with Grass-Fed Collagen, Chaga, Lions Mane & L-Theanine for Better Focus, Energy, Digestion, Skin, and Immunity 30 Servings;instant;;30;218.3;39.99;0;1.333;chaga;amazon;https://www.amazon.com/dp/B0B53Y7Z7D;25.05.2026;single
Everyday Dose;Everyday Dose Premium Adaptogenic Mushroom Coffee with Grass-Fed Collagen, Chaga, Lions Mane & L-Theanine for Better Focus, Energy, Digestion, Skin, and Immunity 30 Servings;instant;;30;218.3;35.99;10;1.1997;chaga;amazon;https://www.amazon.com/dp/B0B53Y7Z7D;25.05.2026;subscription
Everyday Dose;Everyday Dose Bold Medium Roast Mushroom Coffee 90mg Caffeine per serving with Grass-Fed Collagen, Chaga, Lions Mane & L-Theanine for Better Focus, Energy, Digestion, Skin, and Immunity 30 Servings;instant;;30;255.1;39.99;0;1.333;chaga;amazon;https://www.amazon.com/dp/B0F1DRXXKR;25.05.2026;single
Everyday Dose;Everyday Dose Bold Medium Roast Mushroom Coffee 90mg Caffeine per serving with Grass-Fed Collagen, Chaga, Lions Mane & L-Theanine for Better Focus, Energy, Digestion, Skin, and Immunity 30 Servings;instant;;30;255.1;35.99;10;1.1997;chaga;amazon;https://www.amazon.com/dp/B0F1DRXXKR;25.05.2026;subscription
Everyday Dose;Everyday Dose Mushroom Matcha+ Ceremonial Grade Matcha Powder - Japanese Tea With Grass-Fed Collagen, Lion's Mane, Chaga, L-Theanine - For Better Focus, Energy, Digestion and Immunity - 30 Servings;instant;;30;180;44.99;0;1.4997;lion's mane;amazon;https://www.amazon.com/dp/B0CD2RCND5;25.05.2026;single
Everyday Dose;Everyday Dose Mushroom Matcha+ Ceremonial Grade Matcha Powder - Japanese Tea With Grass-Fed Collagen, Lion's Mane, Chaga, L-Theanine - For Better Focus, Energy, Digestion and Immunity - 30 Servings;instant;;30;180;40.49;10;1.3497;lion's mane;amazon;https://www.amazon.com/dp/B0CD2RCND5;25.05.2026;subscription
