product_id,brand,product_name,format,serving_size_g,serving_count,volume_g,price_usd,discount_pct,serving_price,key_ingredient,channel,url,date_collected,purchase_type
4,Laird Superfood,Focused Energy Coffee K-Cups,pods,,,,15.0,0,,rhodiola,own_site,https://lairdsuperfood.com/products/focused-energy-coffee-k-cups,2026-05-25,single
4,Laird Superfood,Focused Energy Coffee K-Cups,pods,,,,12.0,20.0,,rhodiola,own_site,https://lairdsuperfood.com/products/focused-energy-coffee-k-cups,2026-05-25,subscription
4,Laird Superfood,Focused Energy Coffee K-Cups,pods,,10,104.9,14.68,0.0,1.468,mushroom blend,amazon,https://www.amazon.com/dp/B0C3DVJZPB,2026-05-25,single
4,Laird Superfood,Focused Energy Coffee K-Cups,pods,,10,104.9,13.95,5.0,1.395,mushroom blend,amazon,https://www.amazon.com/dp/B0C3DVJZPB,2026-05-25,subscription
5,Laird Superfood,Mocha Superfood Creamer®,creamer,,,453.6,24.0,0,,mushroom,own_site,https://lairdsuperfood.com/products/superfood-creamer-mocha,2026-05-25,single
5,Laird Superfood,Mocha Superfood Creamer®,creamer,,,453.6,19.2,20.0,,mushroom,own_site,https://lairdsuperfood.com/products/superfood-creamer-mocha,2026-05-25,subscription
5,Laird Superfood,Mocha Superfood Creamer®,creamer,,,226.8,14.0,0,,mushroom,own_site,https://lairdsuperfood.com/products/superfood-creamer-mocha,2026-05-25,single
5,Laird Superfood,Mocha Superfood Creamer®,creamer,,,226.8,11.2,20.0,,mushroom,own_site,https://lairdsuperfood.com/products/superfood-creamer-mocha,2026-05-25,subscription
5,Laird Superfood,Mocha Superfood Creamer®,creamer,,,1360.8,68.4,0,,mushroom,own_site,https://lairdsuperfood.com/products/superfood-creamer-mocha,2026-05-25,single
5,Laird Superfood,Mocha Superfood Creamer®,creamer,,,1360.8,54.72,20.0,,mushroom,own_site,https://lairdsuperfood.com/products/superfood-creamer-mocha,2026-05-25,subscription
5,Laird Superfood,Mocha Superfood Creamer®,creamer,,,907.2,53.2,0,,mushroom,own_site,https://lairdsuperfood.com/products/superfood-creamer-mocha,2026-05-25,single
5,Laird Superfood,Mocha Superfood Creamer®,creamer,,,907.2,42.56,20.0,,mushroom,own_site,https://lairdsuperfood.com/products/superfood-creamer-mocha,2026-05-25,subscription
5,Laird Superfood,Mocha Superfood Creamer®,creamer,,113,226.8,7.07,26,0.0626,,amazon,https://www.amazon.com/dp/B0CH913LGS,2026-05-25,single
5,Laird Superfood,Mocha Superfood Creamer®,creamer,,20,907.2,44.97,0.0,2.2485,mct,amazon,https://www.amazon.com/dp/B0GFYD2F3S,2026-05-25,single
5,Laird Superfood,Mocha Superfood Creamer®,creamer,,30,226.8,19.0,0.0,0.6333,,amazon,https://www.amazon.com/dp/B0FPMRNNTN,2026-05-25,single
5,Laird Superfood,Mocha Superfood Creamer®,creamer,,30,226.8,18.05,5.0,0.6017,,amazon,https://www.amazon.com/dp/B0FPMRNNTN,2026-05-25,subscription
5,Laird Superfood,Mocha Superfood Creamer®,creamer,,24,453.6,19.0,0.0,0.7917,adaptogen,amazon,https://www.amazon.com/dp/B0C44D5QGF,2026-05-25,single
5,Laird Superfood,Mocha Superfood Creamer®,creamer,,30,226.8,19.0,0.0,0.6333,adaptogen,amazon,https://www.amazon.com/dp/B0C2S3424V,2026-05-25,single
5,Laird Superfood,Mocha Superfood Creamer®,creamer,,30,226.8,18.05,5.0,0.6017,adaptogen,amazon,https://www.amazon.com/dp/B0C2S3424V,2026-05-25,subscription
